"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    
          0,           0,        1583,      -5.313383952,      -3.437667401,      -3.561029736,      -3.599510839,       -1.11086487,      -2.594434763,      -0.116627618,   7.927302445e-11,   8.871881251e-05,                 1,                 1,                 1
          0,           0,        1584,      -5.313411676,      -3.437715377,      -3.560790717,      -3.599227319,      -1.111904425,       -2.59477675,     -0.1171404893,   7.927282286e-11,   8.871882747e-05,                 1,                 1,                 1
          0,           0,        1585,      -5.313433606,      -3.439262608,       -3.56173938,      -3.601127778,      -1.110579239,      -2.595119745,     -0.1175733563,   7.927262131e-11,   8.871884241e-05,                 1,                 1,                 1
          0,           0,        1586,      -5.313456963,      -3.440687472,      -3.562482165,      -3.602957376,      -1.109378702,        -2.5954638,     -0.1180304563,   7.927241979e-11,   8.871885732e-05,                 1,                 1,                 1
          0,           0,        1587,       -5.31348976,      -3.440741655,      -3.562272161,      -3.602720728,      -1.110944467,      -2.595808901,     -0.1184656419,   7.927221832e-11,   8.871887222e-05,                 1,                 1,                 1
          0,           0,        1588,      -5.313526344,      -3.441241181,      -3.562378043,      -3.603116064,      -1.114035164,      -2.596155028,     -0.1189549243,   7.927201688e-11,   8.871888709e-05,                 1,                 1,                 1
          0,           0,        1589,      -5.313559008,      -3.441864688,      -3.562563632,      -3.603693191,       -1.11571348,      -2.596502151,     -0.1194929529,   7.927181549e-11,   8.871890193e-05,                 1,                 1,                 1
          0,           0,        1590,      -5.313588663,      -3.442488067,      -3.562740833,      -3.604260371,      -1.116274408,      -2.596850185,     -0.1199876169,   7.927161414e-11,   8.871891672e-05,                 1,                 1,                 1
          0,           0,        1591,       -5.31361562,      -3.443115642,      -3.562910606,       -3.60481705,      -1.116173591,      -2.597199098,     -0.1203793149,   7.927141283e-11,   8.871893148e-05,                 1,                 1,                 1
          0,           0,        1592,      -5.313638333,      -3.443743124,      -3.563068447,      -3.605343774,       -1.11556782,      -2.597548824,     -0.1208385344,   7.927121157e-11,   8.871894619e-05,                 1,                 1,                 1
          0,           0,        1593,      -5.313660871,        -3.4446015,      -3.563382883,      -3.606161627,      -1.114768455,      -2.597899377,     -0.1213392337,   7.927101035e-11,   8.871896086e-05,                 1,                 1,                 1
          0,           0,        1594,       -5.31368565,      -3.443992256,      -3.562536182,      -3.604870312,      -1.114982011,      -2.598250727,     -0.1218341312,   7.927080918e-11,   8.871897548e-05,                 1,                 1,                 1
          0,           0,        1595,      -5.313712694,      -3.443209759,      -3.561580634,      -3.603381157,      -1.116064746,      -2.598602818,     -0.1222337997,   7.927060805e-11,   8.871899006e-05,                 1,                 1,                 1
          0,           0,        1596,      -5.313733042,      -3.444389611,      -3.562165584,      -3.604693642,      -1.114653631,      -2.598955563,     -0.1226007056,   7.927040698e-11,   8.871900459e-05,                 1,                 1,                 1
          0,           0,        1597,      -5.313749548,      -3.446534613,      -3.563463738,      -3.607476795,      -1.111577286,      -2.599308874,     -0.1229022789,   7.927020595e-11,   8.871901908e-05,                 1,                 1,                 1
          0,           0,        1598,      -5.313774729,      -3.446841948,      -3.563428785,      -3.607638645,      -1.111293135,      -2.599662738,     -0.1232227987,   7.927000497e-11,   8.871903353e-05,                 1,                 1,                 1
          0,           0,        1599,      -5.313808758,      -3.447167077,      -3.563421416,      -3.607794626,      -1.113889999,      -2.600017173,     -0.1235427943,   7.926980404e-11,   8.871904794e-05,                 1,                 1,                 1
          0,           0,        1600,      -5.313839816,      -3.447775692,      -3.563555996,      -3.608392288,      -1.115645492,      -2.600372113,     -0.1238696135,   7.926960317e-11,   8.871906231e-05,                 1,                 1,                 1
          0,           0,        1601,      -5.313866922,      -3.448386161,      -3.563719572,      -3.608984796,       -1.11623058,      -2.600727537,     -0.1242135586,   7.926940235e-11,   8.871907665e-05,                 1,                 1,                 1
          0,           0,        1602,      -5.313890691,      -3.448990672,      -3.563893084,      -3.609573673,       -1.11602389,      -2.601083438,     -0.1245611902,   7.926920158e-11,   8.871909096e-05,                 1,                 1,                 1
          0,           0,        1603,      -5.313912729,      -3.449592918,      -3.564061788,      -3.610152709,      -1.115381538,      -2.601439718,     -0.1249553737,   7.926900087e-11,   8.871910525e-05,                 1,                 1,                 1
          0,           0,        1604,      -5.313933629,      -3.450327518,      -3.564312005,       -3.61089711,      -1.114618631,      -2.601796335,     -0.1252666037,   7.926880021e-11,    8.87191195e-05,                 1,                 1,                 1
          0,           0,        1605,      -5.313955752,      -3.450602343,      -3.564269777,      -3.610917815,      -1.114248403,      -2.602153204,     -0.1255385613,   7.926859962e-11,   8.871913373e-05,                 1,                 1,                 1
          0,           0,        1606,      -5.313983666,      -3.449795428,      -3.563384245,      -3.609417243,      -1.115226443,      -2.602510321,     -0.1257715971,   7.926839908e-11,   8.871914794e-05,                 1,                 1,                 1
          0,           0,        1607,      -5.314011132,      -3.449649598,      -3.562897172,      -3.608960027,      -1.115651558,      -2.602867779,     -0.1260524989,    7.92681986e-11,   8.871916213e-05,                 1,                 1,                 1
          0,           0,        1608,      -5.314032616,      -3.450757643,      -3.563453492,      -3.610222034,      -1.113680852,      -2.603225467,     -0.1263249477,   7.926799818e-11,    8.87191763e-05,                 1,                 1,                 1
          0,           0,        1609,         -5.314051,      -3.453042543,      -3.564910408,      -3.613194725,      -1.110424127,      -2.603583349,     -0.1265826824,   7.926779782e-11,   8.871919045e-05,                 1,                 1,                 1
          0,           0,        1610,      -5.314082383,      -3.452825965,      -3.564509603,      -3.612637519,       -1.11148218,      -2.603941442,     -0.1267611297,   7.926759752e-11,   8.871920458e-05,                 1,                 1,                 1
          0,           0,        1611,      -5.314118087,      -3.453473312,      -3.564758959,      -3.613280408,      -1.113770931,      -2.604299754,     -0.1268409615,   7.926739729e-11,   8.871921869e-05,                 1,                 1,                 1
          0,           0,        1612,      -5.314151935,      -3.454068201,       -3.56494483,      -3.613863547,      -1.114854992,      -2.604658261,     -0.1269194074,   7.926719713e-11,   8.871923278e-05,                 1,                 1,                 1
          0,           0,        1613,        -5.3141851,      -3.454646528,      -3.565099808,      -3.614420772,      -1.115219473,      -2.605017039,     -0.1270092228,   7.926699702e-11,   8.871924685e-05,                 1,                 1,                 1
          0,           0,        1614,      -5.314217642,      -3.455232841,      -3.565277945,      -3.614975791,       -1.11510783,       -2.60537608,      -0.127172244,   7.926679699e-11,    8.87192609e-05,                 1,                 1,                 1
          0,           0,        1615,      -5.314250039,      -3.455819939,      -3.565445846,      -3.615513048,      -1.114830816,      -2.605735397,     -0.1273721132,   7.926659702e-11,   8.871927493e-05,                 1,                 1,                 1
          0,           0,        1616,      -5.314282218,      -3.456470686,      -3.565633765,      -3.616093638,      -1.114665272,      -2.606094991,     -0.1275554093,   7.926639713e-11,   8.871928894e-05,                 1,                 1,                 1
          0,           0,        1617,      -5.314317116,      -3.455672429,      -3.564852288,      -3.614517606,      -1.115536403,      -2.606454911,     -0.1277428669,    7.92661973e-11,   8.871930293e-05,                 1,                 1,                 1
          0,           0,        1618,      -5.314351142,      -3.456394239,      -3.565048598,      -3.615191558,      -1.116241955,      -2.606815116,     -0.1278694988,   7.926599754e-11,   8.871931689e-05,                 1,                 1,                 1
          0,           0,        1619,      -5.314381285,      -3.456032156,      -3.564366704,      -3.614393851,      -1.115727021,       -2.60717562,     -0.1280227456,   7.926579786e-11,   8.871933084e-05,                 1,                 1,                 1
          0,           0,        1620,      -5.314407245,      -3.457543879,      -3.565126809,      -3.616165329,      -1.113955167,      -2.607536435,     -0.1281122012,   7.926559825e-11,   8.871934477e-05,                 1,                 1,                 1
          0,           0,        1621,       -5.31443296,      -3.458497462,      -3.565631648,      -3.617079697,      -1.112349915,      -2.607897593,      -0.128228314,   7.926539871e-11,   8.871935868e-05,                 1,                 1,                 1
          0,           0,        1622,      -5.314464302,      -3.459167696,      -3.565780873,      -3.617709406,      -1.112916527,      -2.608259125,      -0.128318045,   7.926519925e-11,   8.871937257e-05,                 1,                 1,                 1
          0,           0,        1623,      -5.314508733,      -3.459721419,      -3.565916787,      -3.618138229,      -1.114428127,      -2.608621047,     -0.1283694269,   7.926499987e-11,   8.871938644e-05,                 1,                 1,                 1
          0,           0,        1624,      -5.314549365,      -3.460341556,       -3.56611553,      -3.618672796,      -1.115142293,      -2.608983338,     -0.1284377763,   7.926480057e-11,    8.87194003e-05,                 1,                 1,                 1
          0,           0,        1625,       -5.31458619,      -3.460913141,      -3.566219604,       -3.61917866,      -1.115261924,       -2.60934603,      -0.128499387,   7.926460134e-11,   8.871941413e-05,                 1,                 1,                 1
          0,           0,        1626,      -5.314619761,      -3.461497519,      -3.566374265,      -3.619680645,      -1.115063324,      -2.609709135,     -0.1285465903,    7.92644022e-11,   8.871942796e-05,                 1,                 1,                 1
          0,           0,        1627,      -5.314649783,      -3.462241445,      -3.566615259,      -3.620398242,      -1.114737254,      -2.610072642,     -0.1285102459,   7.926420313e-11,   8.871944176e-05,                 1,                 1,                 1
          0,           0,        1628,      -5.314683291,      -3.461420817,      -3.565834521,      -3.618822499,      -1.115493286,      -2.610436571,     -0.1284391768,   7.926400415e-11,   8.871945555e-05,                 1,                 1,                 1
          0,           0,        1629,      -5.314716965,      -3.462068556,       -3.56600012,      -3.619386341,      -1.116665536,       -2.61080087,      -0.128417476,   7.926380526e-11,   8.871946932e-05,                 1,                 1,                 1
          0,           0,        1630,      -5.314744546,      -3.462902453,      -3.566305582,      -3.620207841,       -1.11601947,      -2.611165493,     -0.1284187236,   7.926360644e-11,   8.871948307e-05,                 1,                 1,                 1
          0,           0,        1631,      -5.314765032,       -3.46369507,      -3.566457005,      -3.621076238,      -1.114985509,      -2.611530255,     -0.1283951242,   7.926340772e-11,    8.87194968e-05,                 1,                 1,                 1
          0,           0,        1632,      -5.314784049,      -3.463026827,      -3.565704554,      -3.619818174,      -1.115244779,      -2.611894934,     -0.1283947143,   7.926320908e-11,   8.871951051e-05,                 1,                 1,                 1
          0,           0,        1633,      -5.314802014,        -3.4641696,      -3.566265011,      -3.621082226,      -1.115754546,      -2.612259785,     -0.1283332995,   7.926301053e-11,   8.871952419e-05,                 1,                 1,                 1
          0,           0,        1634,      -5.314816284,      -3.465500808,       -3.56693227,      -3.622648589,      -1.115067746,      -2.612624775,      -0.128252285,   7.926281207e-11,   8.871953785e-05,                 1,                 1,                 1
          0,           0,        1635,      -5.314835114,      -3.465812884,      -3.566873098,      -3.622820882,      -1.115844639,      -2.612990027,     -0.1282019059,    7.92626137e-11,   8.871955149e-05,                 1,                 1,                 1
          0,           0,        1636,       -5.31485472,      -3.466404638,      -3.567070435,      -3.623371198,      -1.116672363,      -2.613355413,     -0.1281791753,   7.926241543e-11,   8.871956509e-05,                 1,                 1,                 1
          0,           0,        1637,      -5.314874049,      -3.466946636,      -3.567193509,      -3.623898605,      -1.116890234,      -2.613720869,     -0.1281775361,   7.926221724e-11,   8.871957867e-05,                 1,                 1,                 1
          0,           0,        1638,      -5.314894478,      -3.467645454,      -3.567397747,      -3.624642043,      -1.116954592,      -2.614086377,      -0.128230224,   7.926201916e-11,   8.871959221e-05,                 1,                 1,                 1
          0,           0,        1639,      -5.314920141,      -3.466723007,      -3.566588133,      -3.623020513,      -1.117864917,      -2.614451912,     -0.1283577121,   7.926182116e-11,   8.871960573e-05,                 1,                 1,                 1
          0,           0,        1640,        -5.3149505,      -3.467385017,      -3.566768234,      -3.623692831,      -1.119225526,       -2.61481743,     -0.1285237486,   7.926162327e-11,    8.87196192e-05,                 1,                 1,                 1
          0,           0,        1641,       -5.31497947,      -3.468113635,      -3.566995828,      -3.624412341,      -1.119052759,      -2.615182829,     -0.1287313792,   7.926142547e-11,   8.871963265e-05,                 1,                 1,                 1
          0,           0,        1642,      -5.315008765,       -3.46962441,      -3.567752657,      -3.626289056,      -1.117996417,      -2.615548046,     -0.1289413862,   7.926122778e-11,   8.871964605e-05,                 1,                 1,                 1
          0,           0,        1643,      -5.315040651,      -3.469426221,      -3.567387212,      -3.625722301,      -1.118196604,      -2.615913098,     -0.1290461499,   7.926103018e-11,   8.871965943e-05,                 1,                 1,                 1
          0,           0,        1644,      -5.315077394,      -3.468920174,      -3.566660765,      -3.624826579,      -1.119913177,      -2.616277967,     -0.1290436721,   7.926083269e-11,   8.871967277e-05,                 1,                 1,                 1
          0,           0,        1645,      -5.315112201,       -3.46940085,      -3.566769816,      -3.625239432,      -1.119571907,      -2.616642597,       -0.12900203,    7.92606353e-11,   8.871968607e-05,                 1,                 1,                 1
          0,           0,        1646,      -5.315145183,      -3.471110308,      -3.567797732,      -3.627316316,      -1.117174826,      -2.617007011,      -0.128987309,   7.926043801e-11,   8.871969935e-05,                 1,                 1,                 1
          0,           0,        1647,      -5.315182846,      -3.471530384,      -3.567868845,      -3.627676367,      -1.115226592,      -2.617371197,     -0.1290761127,   7.926024084e-11,    8.87197126e-05,                 1,                 1,                 1
          0,           0,        1648,      -5.315225718,       -3.47203858,      -3.568052291,      -3.628122149,      -1.114392012,      -2.617735208,     -0.1292217838,   7.926004376e-11,   8.871972582e-05,                 1,                 1,                 1
          0,           0,        1649,      -5.315268551,      -3.472748558,      -3.568363562,      -3.628847268,      -1.113030944,      -2.618099027,     -0.1293894061,    7.92598468e-11,   8.871973902e-05,                 1,                 1,                 1
          0,           0,        1650,      -5.315315123,      -3.471744152,      -3.567519677,       -3.62712705,      -1.112515611,      -2.618462715,      -0.129518423,   7.925964994e-11,   8.871975219e-05,                 1,                 1,                 1
          0,           0,        1651,      -5.315364345,      -3.472533824,      -3.567823499,      -3.627945805,      -1.112366651,      -2.618826297,     -0.1295763458,    7.92594532e-11,   8.871976535e-05,                 1,                 1,                 1
          0,           0,        1652,      -5.315410601,      -3.473288227,      -3.568112792,       -3.62867382,      -1.110941523,      -2.619189754,     -0.1295957876,   7.925925657e-11,   8.871977849e-05,                 1,                 1,                 1
          0,           0,        1653,      -5.315456103,      -3.474780487,      -3.568871081,       -3.63045228,      -1.109108826,      -2.619553018,     -0.1295739086,   7.925906005e-11,   8.871979162e-05,                 1,                 1,                 1
          0,           0,        1654,      -5.315505338,       -3.47469207,      -3.568651039,      -3.629982256,      -1.108539593,      -2.619916161,     -0.1295669785,   7.925886364e-11,   8.871980474e-05,                 1,                 1,                 1
          0,           0,        1655,      -5.315556111,      -3.475340143,      -3.568855894,      -3.630593559,      -1.109254799,      -2.620279285,     -0.1296255722,   7.925866735e-11,   8.871981784e-05,                 1,                 1,                 1
          0,           0,        1656,      -5.315605687,      -3.475220368,      -3.568437362,      -3.630181274,      -1.109669212,      -2.620642376,     -0.1296443476,   7.925847118e-11,   8.871983094e-05,                 1,                 1,                 1
          0,           0,        1657,      -5.315652162,      -3.475047818,      -3.568031525,      -3.629646365,        -1.1097217,      -2.621005407,      -0.129406495,   7.925827512e-11,   8.871984402e-05,                 1,                 1,                 1
          0,           0,        1658,      -5.315692219,      -3.476480771,      -3.568828612,      -3.631270944,      -1.108448474,      -2.621368358,     -0.1289836982,   7.925807918e-11,    8.87198571e-05,                 1,                 1,                 1
          0,           0,        1659,      -5.315728766,      -3.477551922,       -3.56933266,      -3.632486221,       -1.10709147,      -2.621731337,     -0.1289028432,   7.925788336e-11,   8.871987017e-05,                 1,                 1,                 1
          0,           0,        1660,      -5.315765817,      -3.477970646,       -3.56934416,      -3.632789209,      -1.107436798,      -2.622094321,      -0.129123475,   7.925768767e-11,   8.871988322e-05,                 1,                 1,                 1
          0,           0,        1661,      -5.315803195,      -3.476991299,      -3.568561024,      -3.631071362,        -1.1090252,      -2.622457323,     -0.1294553348,   7.925749209e-11,   8.871989626e-05,                 1,                 1,                 1
          0,           0,        1662,      -5.315836749,      -3.477743714,       -3.56879953,      -3.631914583,      -1.110375719,      -2.622820342,     -0.1297954507,   7.925729664e-11,   8.871990929e-05,                 1,                 1,                 1
          0,           0,        1663,       -5.31586492,      -3.478465094,      -3.569012177,      -3.632717415,      -1.110224545,      -2.623183283,     -0.1300380544,   7.925710131e-11,    8.87199223e-05,                 1,                 1,                 1
          0,           0,        1664,      -5.315889157,      -3.479940959,      -3.569733174,      -3.634569039,      -1.109565737,      -2.623546192,     -0.1301195149,    7.92569061e-11,   8.871993529e-05,                 1,                 1,                 1
          0,           0,        1665,      -5.315913683,      -3.479740089,      -3.569408975,      -3.633953254,      -1.110287421,      -2.623909058,     -0.1301461018,   7.925671103e-11,   8.871994826e-05,                 1,                 1,                 1
          0,           0,        1666,      -5.315938563,      -3.480238948,      -3.569423699,      -3.634308535,      -1.112214823,      -2.624271901,     -0.1301625611,   7.925651608e-11,   8.871996121e-05,                 1,                 1,                 1
          0,           0,        1667,        -5.3159578,      -3.480915437,      -3.569598265,      -3.634990704,      -1.112835344,      -2.624634753,     -0.1299834923,   7.925632126e-11,   8.871997413e-05,                 1,                 1,                 1
          0,           0,        1668,      -5.315974017,      -3.481344594,       -3.56960114,      -3.635463677,      -1.112775183,      -2.624997537,     -0.1294334758,   7.925612657e-11,   8.871998702e-05,                 1,                 1,                 1
          0,           0,        1669,      -5.315989702,      -3.480871054,      -3.568882081,      -3.634536952,      -1.113003147,      -2.625360238,     -0.1290878792,   7.925593201e-11,   8.871999988e-05,                 1,                 1,                 1
          0,           0,        1670,      -5.316002312,      -3.481458405,      -3.568995546,      -3.635024365,      -1.112564979,      -2.625722872,     -0.1290553754,   7.925573758e-11,   8.872001272e-05,                 1,                 1,                 1
          0,           0,        1671,       -5.31600996,      -3.483219741,      -3.569893276,      -3.637122331,      -1.110930693,      -2.626085437,     -0.1291210559,   7.925554329e-11,   8.872002552e-05,                 1,                 1,                 1
          0,           0,        1672,       -5.31602432,      -3.481975444,      -3.568840927,       -3.63509281,        -1.1113228,      -2.626447731,     -0.1291017889,   7.925534913e-11,    8.87200383e-05,                 1,                 1,                 1
          0,           0,        1673,      -5.316042986,       -3.48275591,      -3.569065337,       -3.63595281,      -1.112788836,      -2.626809765,     -0.1290324017,   7.925515511e-11,   8.872005104e-05,                 1,                 1,                 1
          0,           0,        1674,      -5.316057853,       -3.48352524,      -3.569337205,      -3.636849289,      -1.112346042,      -2.627171539,     -0.1289078056,   7.925496122e-11,   8.872006375e-05,                 1,                 1,                 1
          0,           0,        1675,      -5.316072712,      -3.484791354,      -3.569780554,       -3.63832366,      -1.111272246,      -2.627533026,     -0.1288371799,   7.925476747e-11,   8.872007643e-05,                 1,                 1,                 1
          0,           0,        1676,      -5.316093079,      -3.484674722,      -3.569515321,      -3.637878222,      -1.111607908,      -2.627894175,     -0.1287613474,   7.925457386e-11,   8.872008908e-05,                 1,                 1,                 1
          0,           0,        1677,      -5.316119705,      -3.485235654,      -3.569611686,       -3.63842257,      -1.112933613,      -2.628254926,     -0.1286112208,   7.925438039e-11,    8.87201017e-05,                 1,                 1,                 1
          0,           0,        1678,      -5.316145301,      -3.485821151,      -3.569716166,      -3.639017092,      -1.113008292,      -2.628615287,     -0.1283982063,   7.925418707e-11,   8.872011428e-05,                 1,                 1,                 1
          0,           0,        1679,      -5.316171009,      -3.486480168,      -3.569901262,         -3.639782,      -1.112230537,      -2.628975223,     -0.1280015818,   7.925399388e-11,   8.872012684e-05,                 1,                 1,                 1
          0,           0,        1680,       -5.31619907,      -3.486897064,      -3.569881882,      -3.640053972,      -1.111767524,      -2.629334661,     -0.1277797258,   7.925380084e-11,   8.872013936e-05,                 1,                 1,                 1
          0,           0,        1681,      -5.316228878,      -3.486663266,      -3.569371357,      -3.639554249,       -1.11162467,      -2.629693655,     -0.1278160549,   7.925360794e-11,   8.872015186e-05,                 1,                 1,                 1
          0,           0,        1682,      -5.316259135,      -3.486870212,      -3.569187693,      -3.639610975,       -1.11121145,      -2.630052132,     -0.1279378123,   7.925341518e-11,   8.872016432e-05,                 1,                 1,                 1
          0,           0,        1683,      -5.316289893,      -3.486791555,       -3.56901035,      -3.639139115,      -1.110750308,      -2.630410107,     -0.1280438128,   7.925322258e-11,   8.872017676e-05,                 1,                 1,                 1
          0,           0,        1684,      -5.316323903,      -3.487692935,      -3.569286489,      -3.640215979,      -1.110858492,      -2.630767535,      -0.128033315,   7.925303012e-11,   8.872018916e-05,                 1,                 1,                 1
          0,           0,        1685,      -5.316353365,      -3.488260841,      -3.569392205,      -3.640856833,      -1.110819346,      -2.631124426,     -0.1277030541,   7.925283781e-11,   8.872020154e-05,                 1,                 1,                 1
          0,           0,        1686,      -5.316381388,      -3.489682026,      -3.570040853,      -3.642657937,      -1.110094261,      -2.631480786,     -0.1272619326,   7.925264564e-11,   8.872021389e-05,                 1,                 1,                 1
          0,           0,        1687,      -5.316413399,       -3.48945039,      -3.569660025,      -3.642046007,      -1.110582912,      -2.631836526,     -0.1270815196,   7.925245363e-11,   8.872022621e-05,                 1,                 1,                 1
          0,           0,        1688,      -5.316450241,      -3.489964062,      -3.569691303,      -3.642597638,      -1.112376118,      -2.632191664,      -0.126992679,   7.925226178e-11,    8.87202385e-05,                 1,                 1,                 1
          0,           0,        1689,      -5.316484675,      -3.490539241,      -3.569806341,      -3.643208152,       -1.11293208,      -2.632546188,     -0.1269410791,   7.925207007e-11,   8.872025076e-05,                 1,                 1,                 1
          0,           0,        1690,      -5.316516578,      -3.491100574,      -3.569913794,      -3.643806041,      -1.112630392,       -2.63290006,     -0.1269667201,   7.925187852e-11,   8.872026299e-05,                 1,                 1,                 1
          0,           0,        1691,      -5.316546694,      -3.491669786,      -3.570040842,      -3.644450474,      -1.111820749,      -2.633253282,     -0.1269900722,   7.925168712e-11,   8.872027519e-05,                 1,                 1,                 1
          0,           0,        1692,      -5.316577887,      -3.492195392,       -3.57010238,       -3.64492253,      -1.111488129,      -2.633605797,     -0.1269641745,   7.925149588e-11,   8.872028735e-05,                 1,                 1,                 1
          0,           0,        1693,      -5.316609025,      -3.492337542,      -3.569866587,      -3.644944854,      -1.111388081,      -2.633957623,     -0.1264719484,    7.92513048e-11,   8.872029949e-05,                 1,                 1,                 1
          0,           0,        1694,      -5.316640971,      -3.490473323,      -3.568455114,      -3.642116914,      -1.112342786,      -2.634308868,     -0.1261810275,   7.925111388e-11,   8.872031159e-05,                 1,                 1,                 1
          0,           0,        1695,      -5.316680009,      -3.491874794,      -3.569120779,      -3.643828733,      -1.112577056,      -2.634659447,     -0.1261782427,   7.925092311e-11,   8.872032366e-05,                 1,                 1,                 1
          0,           0,        1696,      -5.316713334,      -3.493137507,      -3.569709686,      -3.645405898,      -1.110935915,      -2.635009325,     -0.1263859113,   7.925073251e-11,    8.87203357e-05,                 1,                 1,                 1
          0,           0,        1697,      -5.316747641,      -3.494286487,      -3.570179952,      -3.646925592,      -1.109959296,      -2.635358414,     -0.1266427466,   7.925054206e-11,    8.87203477e-05,                 1,                 1,                 1
          0,           0,        1698,      -5.316782183,      -3.494095511,      -3.569954482,      -3.646484792,      -1.110418694,      -2.635706741,      -0.126878023,   7.925035178e-11,   8.872035966e-05,                 1,                 1,                 1
          0,           0,        1699,       -5.31681354,      -3.494455089,      -3.569965221,      -3.646747731,       -1.11238499,      -2.636052792,      -0.127090288,   7.925016166e-11,    8.87203716e-05,                 1,                 1,                 1
          0,           0,        1700,      -5.316839272,      -3.494955897,      -3.570031934,      -3.647319901,       -1.11317215,      -2.636398005,     -0.1272625071,    7.92499717e-11,    8.87203835e-05,                 1,                 1,                 1
          0,           0,        1701,      -5.316860381,      -3.495464081,      -3.570170452,      -3.647861124,      -1.113164381,      -2.636742459,     -0.1274109803,   7.924978191e-11,   8.872039536e-05,                 1,                 1,                 1
          0,           0,        1702,      -5.316878946,      -3.495952988,       -3.57029788,      -3.648387524,      -1.112620123,      -2.637086077,     -0.1274889367,   7.924959228e-11,   8.872040719e-05,                 1,                 1,                 1
          0,           0,        1703,      -5.316896055,      -3.496470493,      -3.570457758,      -3.649018165,      -1.111809503,      -2.637428852,     -0.1275308055,   7.924940282e-11,   8.872041899e-05,                 1,                 1,                 1
          0,           0,        1704,      -5.316914088,      -3.497086015,      -3.570582364,      -3.649610568,      -1.111537259,      -2.637770781,      -0.127495835,   7.924921353e-11,   8.872043075e-05,                 1,                 1,                 1
          0,           0,        1705,      -5.316935292,      -3.495600202,      -3.569521613,      -3.647333718,      -1.112638039,      -2.638111821,     -0.1272701221,    7.92490244e-11,   8.872044248e-05,                 1,                 1,                 1
          0,           0,        1706,      -5.316958425,      -3.495451946,      -3.569097999,      -3.647023552,      -1.114044375,       -2.63845196,     -0.1267108608,   7.924883544e-11,   8.872045418e-05,                 1,                 1,                 1
          0,           0,        1707,      -5.316975512,      -3.496364216,      -3.569427435,      -3.648064033,      -1.113224668,      -2.638791136,     -0.1265378099,   7.924864666e-11,   8.872046585e-05,                 1,                 1,                 1
          0,           0,        1708,      -5.316989163,      -3.498619122,      -3.570577391,      -3.650972344,      -1.111036615,      -2.639129336,     -0.1266457019,   7.924845804e-11,   8.872047749e-05,                 1,                 1,                 1
          0,           0,        1709,      -5.317009203,      -3.498270146,      -3.570175178,      -3.650343638,       -1.11076788,        -2.6394666,     -0.1268661352,    7.92482696e-11,    8.87204891e-05,                 1,                 1,                 1
          0,           0,        1710,      -5.317036614,      -3.498563975,      -3.570116578,      -3.650543939,      -1.112760739,      -2.639803037,     -0.1270616183,   7.924808132e-11,   8.872050069e-05,                 1,                 1,                 1
          0,           0,        1711,      -5.317061074,      -3.499061931,      -3.570178402,      -3.650997954,      -1.113780631,      -2.640138633,     -0.1271954739,   7.924789322e-11,   8.872051224e-05,                 1,                 1,                 1
          0,           0,        1712,      -5.317082637,      -3.499567921,      -3.570234807,      -3.651527872,      -1.113744124,      -2.640473483,     -0.1269186144,    7.92477053e-11,   8.872052378e-05,                 1,                 1,                 1
          0,           0,        1713,       -5.31710318,      -3.500043184,      -3.570274935,      -3.652003896,      -1.113282606,      -2.640807582,     -0.1264694255,   7.924751754e-11,   8.872053528e-05,                 1,                 1,                 1
          0,           0,        1714,      -5.317123176,      -3.500513071,      -3.570340007,      -3.652473708,       -1.11254813,      -2.641141002,     -0.1260881528,   7.924732997e-11,   8.872054677e-05,                 1,                 1,                 1
          0,           0,        1715,      -5.317142668,      -3.501161137,      -3.570509137,      -3.653234766,      -1.111710051,      -2.641473698,     -0.1258753321,   7.924714257e-11,   8.872055823e-05,                 1,                 1,                 1
          0,           0,        1716,      -5.317166023,      -3.499941396,      -3.569607218,       -3.65124727,      -1.112537038,      -2.641805671,     -0.1258507001,   7.924695536e-11,   8.872056967e-05,                 1,                 1,                 1
          0,           0,        1717,      -5.317190595,      -3.500409527,       -3.56964382,      -3.651767438,      -1.113721868,      -2.642136957,     -0.1252519027,   7.924676832e-11,   8.872058109e-05,                 1,                 1,                 1
          0,           0,        1718,      -5.317211131,      -3.500286541,       -3.56928314,      -3.651483123,      -1.113567781,      -2.642467526,     -0.1248509878,   7.924658146e-11,    8.87205925e-05,                 1,                 1,                 1
          0,           0,        1719,      -5.317227871,      -3.501652451,      -3.569840101,      -3.653202391,      -1.112212223,      -2.642797332,     -0.1246651697,   7.924639478e-11,   8.872060388e-05,                 1,                 1,                 1
          0,           0,        1720,      -5.317244507,       -3.50239416,      -3.570165456,      -3.653980428,      -1.110948307,      -2.643126266,      -0.124586162,   7.924620829e-11,   8.872061525e-05,                 1,                 1,                 1
          0,           0,        1721,      -5.317267276,      -3.502668147,      -3.570118786,      -3.654292134,      -1.111874335,      -2.643454185,     -0.1245203097,   7.924602198e-11,    8.87206266e-05,                 1,                 1,                 1
